index,wind_BE,wind_DE,wind_DK,wind_NL,wind_NO,wind_UK
7978,0.7112,0.5034,0.2018,0.6603,0.0608,0.9231
7979,0.727,0.5436,0.2306,0.6672,0.0537,0.9346
7980,0.7703,0.5516,0.2987,0.6881,0.0585,0.9452
7981,0.7791,0.5727,0.3877,0.7041,0.0916,0.9508
7982,0.781,0.6284,0.4654,0.7202,0.1583,0.9614
7983,0.7663,0.6654,0.5411,0.7152,0.2605,0.9641
7984,0.7351,0.6423,0.5864,0.6809,0.3524,0.9618
7985,0.7132,0.5922,0.6435,0.6472,0.3831,0.9526
7986,0.683,0.5675,0.694,0.6204,0.3994,0.941
7987,0.6417,0.5574,0.7263,0.5893,0.4424,0.9272
7988,0.6134,0.5695,0.7317,0.5754,0.5046,0.9219
7989,0.5933,0.5654,0.716,0.557,0.5753,0.9187
7990,0.5662,0.5155,0.6872,0.5151,0.6258,0.9109
7991,0.5289,0.4318,0.6259,0.457,0.6362,0.8971
7992,0.4822,0.3365,0.518,0.3935,0.6461,0.8855
7993,0.4547,0.2531,0.3993,0.3467,0.6634,0.8746
7994,0.431,0.2027,0.3004,0.3137,0.6788,0.8541
7995,0.3772,0.1981,0.2748,0.2799,0.6718,0.8043
7996,0.2988,0.2253,0.3053,0.2448,0.6682,0.7467
7997,0.2383,0.2334,0.3416,0.213,0.6723,0.6763
7998,0.1822,0.2354,0.3378,0.1912,0.6721,0.6161
7999,0.1221,0.2441,0.3239,0.1687,0.6533,0.586
8000,0.0741,0.245,0.3315,0.1446,0.6278,0.5373
8001,0.0328,0.2301,0.3194,0.1221,0.6217,0.5152
8002,0.0131,0.2069,0.2963,0.1052,0.6145,0.4944
8003,0.0031,0.1794,0.2697,0.0892,0.6271,0.4832
8004,0.0006,0.152,0.2167,0.0712,0.6423,0.4581
8005,0.008,0.1158,0.1582,0.0517,0.6401,0.4083
8006,0.0217,0.0784,0.0971,0.0408,0.6271,0.3392
8007,0.0474,0.0463,0.0571,0.0402,0.6106,0.298
8008,0.0882,0.0311,0.0628,0.0577,0.5858,0.2572
8009,0.1899,0.0521,0.124,0.1251,0.5606,0.1979
8010,0.3941,0.1148,0.2823,0.265,0.548,0.1261
8011,0.5801,0.2058,0.4849,0.4185,0.5344,0.0815
8012,0.6784,0.2889,0.6049,0.5434,0.5063,0.0476
8013,0.7451,0.347,0.6303,0.6265,0.4689,0.0161
8014,0.7864,0.4064,0.6117,0.6751,0.4245,0.0001
8015,0.8195,0.4607,0.5875,0.7098,0.3812,0.0
8016,0.8361,0.4917,0.544,0.7229,0.3215,0.0
8017,0.8339,0.4957,0.4929,0.7158,0.2547,0.0148
8018,0.8126,0.4707,0.4418,0.6843,0.2075,0.0654
8019,0.7743,0.4128,0.3648,0.6323,0.1746,0.1321
8020,0.7242,0.3346,0.2721,0.5674,0.1314,0.2218
8021,0.6561,0.2601,0.2081,0.4919,0.0721,0.3548
8022,0.539,0.1922,0.1842,0.3898,0.0259,0.5027
8023,0.397,0.1433,0.1722,0.2873,0.0148,0.6301
8024,0.2695,0.1123,0.1447,0.2041,0.0247,0.7189
8025,0.182,0.084,0.108,0.1437,0.0432,0.8131
8026,0.1333,0.06,0.0687,0.1069,0.0733,0.8802
8027,0.0965,0.0474,0.0341,0.0799,0.1124,0.9219
8028,0.0743,0.0401,0.0133,0.0629,0.1518,0.947
8029,0.0599,0.0367,0.0036,0.0522,0.192,0.9516
8030,0.0567,0.0361,0.0002,0.0479,0.2439,0.9511
8031,0.0631,0.0354,0.0,0.049,0.314,0.9461
8032,0.0805,0.0339,0.0,0.0552,0.4052,0.9219
8033,0.1109,0.0331,0.0,0.0717,0.495,0.8051
8034,0.144,0.0328,0.0003,0.0955,0.5727,0.5387
8035,0.178,0.034,0.0081,0.1218,0.6319,0.4207
8036,0.2098,0.0406,0.0204,0.1487,0.6668,0.3392
8037,0.2234,0.0513,0.028,0.165,0.7017,0.2778
8038,0.2306,0.0639,0.0305,0.1772,0.747,0.2572
8039,0.2473,0.0789,0.0324,0.1932,0.8078,0.2462
8040,0.2702,0.0985,0.0421,0.2142,0.8049,0.2207
8041,0.3135,0.1265,0.0659,0.2468,0.8258,0.1775
8042,0.382,0.162,0.1004,0.298,0.8422,0.1609
8043,0.4696,0.2012,0.1336,0.3657,0.8516,0.2218
8044,0.557,0.2444,0.1658,0.4338,0.8562,0.3152
8045,0.622,0.2881,0.1994,0.4905,0.862,0.4442
8046,0.6751,0.3224,0.2316,0.5347,0.8689,0.5606
8047,0.7266,0.3407,0.258,0.5776,0.8786,0.5834
8048,0.7588,0.3481,0.2732,0.6081,0.886,0.5606
8049,0.7407,0.355,0.2777,0.608,0.8908,0.5346
8050,0.6681,0.3641,0.2723,0.5679,0.9067,0.5152
8051,0.5995,0.3618,0.2663,0.5163,0.9077,0.3907
8052,0.5683,0.3509,0.2687,0.4871,0.9058,0.2708
8053,0.5395,0.3459,0.2866,0.4702,0.9013,0.1739
8054,0.5264,0.3607,0.3236,0.4684,0.8968,0.0995
8055,0.5389,0.395,0.3857,0.4871,0.8984,0.0442
8056,0.577,0.4405,0.4427,0.5316,0.8995,0.0037
8057,0.614,0.4789,0.4879,0.5672,0.9021,0.0
8058,0.6366,0.4968,0.5105,0.5892,0.9052,0.0012
8059,0.6438,0.4911,0.5101,0.5914,0.9012,0.0079
8060,0.6111,0.4675,0.487,0.5603,0.8985,0.0238
8061,0.5477,0.4343,0.4724,0.5023,0.8953,0.0787
8062,0.4914,0.4006,0.4663,0.4471,0.8944,0.1811
8063,0.4968,0.3746,0.4651,0.4301,0.8905,0.2697
8064,0.5623,0.3631,0.4708,0.4649,0.8896,0.3732
8065,0.6286,0.3771,0.4853,0.5203,0.8892,0.6148
8066,0.6552,0.4147,0.5078,0.552,0.8873,0.8059
8067,0.675,0.4594,0.5345,0.5767,0.8872,0.8628
8068,0.6823,0.4864,0.5663,0.579,0.8857,0.8463
8069,0.6899,0.5006,0.5947,0.58,0.8821,0.8035
8070,0.6755,0.5102,0.6293,0.5769,0.876,0.7688
8071,0.6759,0.5213,0.6727,0.5867,0.8736,0.7114
8072,0.6617,0.5424,0.7192,0.5988,0.8798,0.6644
8073,0.5749,0.5824,0.7262,0.5658,0.8704,0.6376
8074,0.4773,0.6212,0.7061,0.5247,0.8569,0.5966
8075,0.3717,0.636,0.6736,0.4694,0.8433,0.5592
8076,0.2974,0.6228,0.6302,0.416,0.8267,0.5318
8077,0.3208,0.5992,0.5856,0.3975,0.8166,0.5125
8078,0.506,0.579,0.5581,0.4561,0.8115,0.4944
8079,0.6702,0.5608,0.5642,0.5502,0.821,0.4874
8080,0.6883,0.5428,0.5533,0.5727,0.8178,0.5152
8081,0.6401,0.5193,0.5883,0.5242,0.8271,0.5456
8082,0.5993,0.4656,0.5953,0.4662,0.8307,0.5538
8083,0.5458,0.4212,0.558,0.4164,0.8345,0.5346
8084,0.5114,0.3884,0.534,0.388,0.8372,0.5097
8085,0.484,0.3411,0.476,0.3581,0.8324,0.4651
8086,0.4611,0.2885,0.3918,0.3283,0.8201,0.3961
8087,0.4239,0.254,0.3439,0.2986,0.8074,0.324
8088,0.3865,0.2338,0.3324,0.2757,0.7972,0.2663
8089,0.352,0.2189,0.3219,0.2579,0.7863,0.2228
8090,0.3249,0.2031,0.3171,0.2429,0.7716,0.1748
8091,0.316,0.1869,0.3101,0.2339,0.7673,0.1218
8092,0.2978,0.1647,0.2983,0.2151,0.7636,0.0861
8093,0.2875,0.1398,0.2654,0.1958,0.7547,0.0759
8094,0.2959,0.1231,0.2393,0.1878,0.737,0.0765
8095,0.3051,0.1162,0.2162,0.1885,0.7226,0.0879
8096,0.3244,0.1121,0.191,0.202,0.7216,0.1086
8097,0.3457,0.1049,0.1549,0.2172,0.7156,0.1359
8098,0.3828,0.1006,0.1206,0.2413,0.7067,0.1829
8099,0.4358,0.0985,0.0977,0.284,0.7023,0.2528
8100,0.4595,0.1054,0.081,0.3173,0.7035,0.3065
8101,0.4044,0.1147,0.0723,0.2967,0.7054,0.3613
8102,0.3655,0.1228,0.0742,0.2789,0.7143,0.4042
8103,0.3724,0.1311,0.0776,0.2838,0.7191,0.4553
8104,0.3859,0.145,0.0759,0.2973,0.6898,0.5111
8105,0.3751,0.1572,0.0734,0.296,0.6827,0.5401
8106,0.3584,0.1629,0.0871,0.2874,0.6902,0.6821
8107,0.3397,0.1624,0.1114,0.2729,0.6616,0.7092
8108,0.3212,0.1588,0.1355,0.254,0.67,0.6992
8109,0.323,0.1535,0.1423,0.2391,0.6325,0.5767
8110,0.3835,0.1518,0.1329,0.2538,0.659,0.3444
8111,0.4898,0.1527,0.1349,0.3085,0.6146,0.2136
8112,0.5781,0.1475,0.1551,0.3615,0.6057,0.2343
8113,0.6282,0.1444,0.1859,0.3974,0.6195,0.286
8114,0.6519,0.1609,0.2331,0.4291,0.6456,0.2651
8115,0.6878,0.2137,0.3031,0.4846,0.6871,0.2333
8116,0.7011,0.2888,0.3487,0.5326,0.694,0.2157
8117,0.7557,0.362,0.3572,0.6035,0.7177,0.2207
8118,0.8193,0.4408,0.3312,0.6931,0.695,0.2375
8119,0.8062,0.5093,0.2969,0.7161,0.6864,0.2778
8120,0.7663,0.5684,0.3005,0.6989,0.6859,0.3666
8121,0.7139,0.6231,0.3771,0.6712,0.6663,0.4539
8122,0.69,0.6649,0.5221,0.6593,0.6686,0.4029
8123,0.6543,0.6647,0.6099,0.6214,0.6808,0.3053
8124,0.6223,0.6227,0.6518,0.5628,0.6666,0.3277
8125,0.612,0.5489,0.679,0.5181,0.6438,0.6083
8126,0.5494,0.4809,0.6529,0.4733,0.6336,0.7788
8127,0.5091,0.4966,0.6351,0.476,0.6602,0.8456
8128,0.4957,0.5301,0.6405,0.4849,0.6956,0.8796
8129,0.5318,0.5339,0.6221,0.4932,0.7318,0.8861
8130,0.5704,0.5015,0.5826,0.5059,0.7505,0.8937
8131,0.5373,0.486,0.5362,0.4822,0.7812,0.8986
8132,0.5963,0.4611,0.5195,0.496,0.8497,0.8976
8133,0.7342,0.3887,0.5115,0.5492,0.8796,0.906
8134,0.8053,0.3284,0.4364,0.593,0.8933,0.8688
8135,0.8073,0.3124,0.3862,0.6054,0.9126,0.7919
8136,0.7939,0.3168,0.3826,0.6031,0.9229,0.6148
8137,0.7282,0.315,0.3914,0.556,0.9464,0.4706
8138,0.7518,0.3334,0.4499,0.5901,0.9597,0.5222
8139,0.7238,0.393,0.5034,0.6098,0.9634,0.5953
8140,0.7202,0.4581,0.5373,0.6082,0.9679,0.6135
8141,0.7819,0.4837,0.5859,0.6553,0.9636,0.607
8142,0.8326,0.4731,0.6175,0.6993,0.9586,0.6326
8143,0.8359,0.48,0.6724,0.7134,0.9638,0.6524
8144,0.8626,0.4924,0.7278,0.7485,0.9763,0.6751
8145,0.8784,0.5221,0.751,0.7873,0.9841,0.7477
8146,0.8654,0.5683,0.7561,0.7924,0.979,0.8238
8147,0.8401,0.6012,0.7633,0.7773,0.9551,0.8443
8148,0.8321,0.6179,0.7732,0.761,0.9397,0.8598
8149,0.8259,0.6654,0.7819,0.7649,0.9191,0.8646
8150,0.8198,0.7054,0.7976,0.7733,0.919,0.8598
8151,0.7804,0.7216,0.7869,0.7163,0.9156,0.8416
8152,0.7735,0.6338,0.7867,0.6693,0.9156,0.8099
8153,0.7625,0.5552,0.7632,0.6571,0.9358,0.8043
8154,0.7504,0.5598,0.6509,0.6545,0.9633,0.785
8155,0.7505,0.5546,0.5097,0.655,0.9814,0.7407
8156,0.7815,0.5596,0.455,0.6777,0.9867,0.6992
8157,0.8071,0.5453,0.4192,0.6952,0.9672,0.6499
8158,0.8046,0.5067,0.38,0.6947,0.9141,0.6704
8159,0.7442,0.488,0.3392,0.6577,0.8237,0.6668
8160,0.6368,0.4667,0.3103,0.5851,0.7788,0.7779
8161,0.5321,0.4301,0.2904,0.5149,0.7444,0.8223
8162,0.4987,0.4394,0.3036,0.4905,0.7265,0.8339
8163,0.4653,0.4658,0.3488,0.4722,0.7251,0.8528
8164,0.4492,0.4804,0.3798,0.4494,0.7747,0.8723
8165,0.4684,0.4438,0.3867,0.4319,0.7969,0.8598
8166,0.5236,0.367,0.3733,0.4314,0.791,0.8515
8167,0.5788,0.2968,0.3181,0.4434,0.7362,0.8522
8168,0.6184,0.2667,0.2657,0.4701,0.7111,0.7752
8169,0.6489,0.3052,0.2346,0.5167,0.7093,0.6122
8170,0.6968,0.3456,0.2272,0.5688,0.7157,0.5139
8171,0.7083,0.342,0.2415,0.5822,0.7419,0.5111
8172,0.7265,0.3352,0.2377,0.5913,0.7741,0.4331
8173,0.7399,0.34,0.2757,0.6029,0.8164,0.3017
8174,0.7763,0.3584,0.3173,0.6315,0.8546,0.3495
8175,0.8017,0.3655,0.358,0.6533,0.8764,0.5305
8176,0.8031,0.363,0.3572,0.6598,0.8958,0.6524
8177,0.8042,0.3842,0.3717,0.6722,0.9031,0.6225
8178,0.7984,0.4239,0.3931,0.6834,0.9015,0.5263
8179,0.78,0.442,0.4228,0.6708,0.9001,0.4609
8180,0.7424,0.4095,0.4247,0.6263,0.8895,0.4553
8181,0.6356,0.3547,0.3934,0.5389,0.8867,0.4234
8182,0.5058,0.3054,0.3653,0.4241,0.89,0.4567
8183,0.4663,0.2867,0.327,0.3903,0.8942,0.5041
8184,0.4206,0.2738,0.3136,0.3659,0.8922,0.4902
8185,0.4079,0.262,0.3362,0.3363,0.881,0.3934
8186,0.4375,0.2577,0.3531,0.3294,0.8601,0.3587
8187,0.4737,0.2536,0.3663,0.3352,0.849,0.3227
8188,0.5033,0.2277,0.3691,0.3314,0.8355,0.279
8189,0.4951,0.1788,0.3628,0.299,0.8254,0.272
8190,0.4639,0.1331,0.322,0.2645,0.8153,0.3354
8191,0.4623,0.1015,0.2718,0.2515,0.8089,0.4511
8192,0.4383,0.0783,0.2332,0.2249,0.7996,0.5619
8193,0.3973,0.0638,0.2052,0.1948,0.7506,0.6388
8194,0.3361,0.059,0.1984,0.165,0.7076,0.7125
8195,0.293,0.0528,0.1952,0.1479,0.6901,0.791
8196,0.245,0.0454,0.1929,0.1285,0.6805,0.8752
8197,0.1901,0.0403,0.1934,0.1029,0.7158,0.8463
8198,0.1502,0.0384,0.1851,0.0814,0.7492,0.8068
8199,0.1351,0.0388,0.1833,0.0726,0.7657,0.7427
8200,0.1049,0.0382,0.1758,0.0574,0.7867,0.6475
8201,0.0937,0.035,0.1514,0.0476,0.8351,0.5442
8202,0.1368,0.0311,0.1353,0.0652,0.8437,0.4414
8203,0.2199,0.0267,0.1271,0.1086,0.85,0.4262
8204,0.3019,0.0224,0.1276,0.1615,0.8575,0.4166
8205,0.3807,0.022,0.1226,0.2133,0.8651,0.4234
8206,0.4223,0.029,0.1208,0.2511,0.88,0.4097
8207,0.4734,0.0454,0.1228,0.2934,0.8902,0.407
8208,0.524,0.0648,0.1214,0.3384,0.8968,0.4152
8209,0.5781,0.0824,0.1193,0.3885,0.9051,0.4138
8210,0.5709,0.1043,0.126,0.4069,0.9164,0.4056
8211,0.5593,0.1305,0.1499,0.4238,0.9211,0.3947
8212,0.4941,0.145,0.1715,0.3907,0.9237,0.3732
8213,0.4258,0.1518,0.1823,0.3551,0.9257,0.3719
8214,0.3432,0.1689,0.1984,0.3198,0.9401,0.4083
8215,0.2853,0.2017,0.2189,0.2959,0.9478,0.4193
8216,0.2472,0.2419,0.2367,0.2788,0.9513,0.3974
8217,0.2076,0.2785,0.2571,0.2607,0.9498,0.3813
8218,0.2012,0.2953,0.2809,0.252,0.954,0.3613
8219,0.1822,0.2924,0.3142,0.2338,0.9485,0.3613
8220,0.1537,0.2744,0.3405,0.2047,0.943,0.3866
8221,0.135,0.2423,0.345,0.1756,0.9282,0.4029
8222,0.1283,0.1904,0.3216,0.1501,0.912,0.4207
8223,0.1229,0.1478,0.3034,0.1334,0.8724,0.3974
8224,0.1254,0.1213,0.2881,0.1282,0.7989,0.4386
8225,0.1329,0.1042,0.2689,0.1266,0.7413,0.4262
8226,0.1509,0.0936,0.2504,0.1313,0.6912,0.3328
8227,0.178,0.0914,0.2186,0.1441,0.6456,0.3341
8228,0.2103,0.0891,0.188,0.1579,0.5955,0.3227
8229,0.2396,0.0802,0.153,0.1701,0.5165,0.2813
8230,0.2353,0.0737,0.118,0.1691,0.4596,0.2743
8231,0.2311,0.0683,0.0924,0.1624,0.4389,0.3189
8232,0.3115,0.0555,0.0761,0.1952,0.4074,0.3988
8233,0.4254,0.0403,0.0626,0.2527,0.3815,0.3961
8234,0.5082,0.035,0.0495,0.2942,0.3594,0.3444
8235,0.5727,0.0308,0.0393,0.3375,0.3453,0.2462
8236,0.6405,0.0233,0.0284,0.3659,0.302,0.1421
8237,0.7563,0.0181,0.0174,0.4419,0.2603,0.0803
8238,0.739,0.0175,0.0142,0.4353,0.2571,0.0619
8239,0.7043,0.0187,0.0186,0.4062,0.2408,0.0557
8240,0.6945,0.0191,0.0236,0.4047,0.1972,0.0498
8241,0.6826,0.02,0.0236,0.3991,0.1283,0.0393
8242,0.668,0.0219,0.0205,0.3971,0.0644,0.0209
8243,0.6561,0.0245,0.0185,0.405,0.0248,0.0041
8244,0.6497,0.0464,0.0208,0.4259,0.007,0.0001
8245,0.6643,0.0923,0.0332,0.4591,0.0019,0.0
8246,0.7051,0.1523,0.0607,0.5084,0.0043,0.0012
8247,0.7499,0.2264,0.0994,0.569,0.0141,0.0098
8248,0.7704,0.2807,0.1327,0.6098,0.0324,0.0297
8249,0.772,0.3208,0.1507,0.6355,0.0513,0.0595
8250,0.7605,0.3433,0.1596,0.6411,0.0683,0.0879
8251,0.7266,0.3398,0.1595,0.6204,0.0874,0.1204
8252,0.6897,0.3307,0.1553,0.5848,0.1117,0.1669
8253,0.6589,0.3019,0.153,0.5542,0.141,0.2126
8254,0.649,0.2871,0.1586,0.5437,0.1674,0.2397
8255,0.6354,0.2629,0.1658,0.5261,0.1934,0.264
8256,0.6201,0.2379,0.1648,0.5054,0.2252,0.2837
8257,0.6097,0.2155,0.1547,0.4843,0.2574,0.292
8258,0.5843,0.2043,0.1493,0.4565,0.277,0.2992
8259,0.5433,0.2096,0.1516,0.4271,0.2613,0.3017
8260,0.5228,0.2209,0.1491,0.4161,0.2218,0.286
8261,0.5214,0.2217,0.1498,0.4102,0.1831,0.2884
8262,0.5316,0.2125,0.1452,0.4071,0.1533,0.2932
8263,0.5462,0.1981,0.1362,0.4062,0.1308,0.3177
8264,0.5464,0.1822,0.12,0.3947,0.1205,0.3548
8265,0.5058,0.1661,0.1,0.3627,0.1156,0.3746
8266,0.4622,0.151,0.0831,0.331,0.108,0.3799
8267,0.4192,0.1351,0.0781,0.2978,0.0944,0.3719
8268,0.3702,0.1225,0.0789,0.2652,0.0773,0.3379
8269,0.3268,0.1181,0.0884,0.2365,0.0663,0.3078
8270,0.2943,0.1194,0.11,0.2142,0.064,0.2992
8271,0.2606,0.1251,0.1405,0.1914,0.0721,0.2944
8272,0.2305,0.1344,0.1731,0.1768,0.0836,0.3078
8273,0.1999,0.1467,0.1968,0.1649,0.0925,0.3127
8274,0.1714,0.1737,0.2075,0.1597,0.097,0.3017
8275,0.1567,0.2153,0.1986,0.1707,0.0971,0.2837
8276,0.1474,0.2595,0.1915,0.1906,0.0968,0.279
8277,0.1457,0.3035,0.1939,0.2204,0.0843,0.2872
8278,0.157,0.3298,0.2036,0.2448,0.0683,0.292
8279,0.1733,0.3366,0.2118,0.257,0.0575,0.2837
8280,0.1867,0.3387,0.2204,0.2594,0.046,0.2606
8281,0.2027,0.3413,0.2235,0.2667,0.0362,0.2354
8282,0.2429,0.3356,0.2207,0.2881,0.0285,0.2157
8283,0.3076,0.3209,0.205,0.3207,0.0263,0.196
8284,0.3718,0.3048,0.1961,0.3532,0.0296,0.1757
8285,0.4389,0.2854,0.2099,0.3852,0.0375,0.1533
8286,0.4973,0.2675,0.2348,0.4088,0.0465,0.1328
8287,0.5454,0.2561,0.2661,0.426,0.0555,0.1291
8288,0.5584,0.2422,0.3047,0.4217,0.0507,0.1196
8289,0.5531,0.2385,0.3026,0.4094,0.0397,0.1225
8290,0.5339,0.2593,0.2851,0.3975,0.0352,0.1542
8291,0.4987,0.2947,0.2717,0.3867,0.0325,0.1476
8292,0.468,0.3283,0.2455,0.3845,0.0289,0.1382
8293,0.4341,0.344,0.222,0.382,0.028,0.1321
8294,0.4005,0.332,0.2208,0.3696,0.0315,0.1291
8295,0.3835,0.3244,0.2272,0.3623,0.0299,0.1351
8296,0.3837,0.3147,0.2308,0.3626,0.0274,0.1436
8297,0.3777,0.2982,0.2279,0.3597,0.0325,0.1542
8298,0.3723,0.2771,0.2119,0.3568,0.0465,0.1592
8299,0.4014,0.2451,0.193,0.3685,0.0656,0.1566
8300,0.4644,0.2055,0.1693,0.3881,0.1034,0.1492
8301,0.5442,0.1697,0.1491,0.4165,0.1341,0.1405
8302,0.5723,0.1455,0.1387,0.4086,0.1502,0.1261
8303,0.5501,0.1381,0.1357,0.3804,0.1547,0.1073
8304,0.5263,0.1438,0.1424,0.3661,0.1437,0.0873
8305,0.5183,0.1573,0.1377,0.3671,0.1251,0.0787
8306,0.4798,0.1731,0.1299,0.3506,0.0961,0.0843
8307,0.4579,0.1941,0.1218,0.3479,0.0721,0.0884
8308,0.4334,0.2068,0.1088,0.344,0.0587,0.0939
8309,0.4294,0.1995,0.0937,0.344,0.0538,0.1046
8310,0.4274,0.1821,0.0891,0.3387,0.0545,0.112
8311,0.4299,0.1756,0.075,0.3374,0.0499,0.112
8312,0.4313,0.1538,0.0543,0.3323,0.0489,0.1008
8313,0.4121,0.1181,0.037,0.3063,0.0529,0.0939
8314,0.3765,0.088,0.0222,0.2683,0.0576,0.0982
8315,0.3266,0.0635,0.0115,0.2252,0.0472,0.1027
8316,0.2767,0.0455,0.005,0.1849,0.0276,0.1027
8317,0.24,0.0358,0.0033,0.1582,0.0164,0.1033
8318,0.2283,0.033,0.0032,0.1479,0.0167,0.1127
8319,0.2389,0.0357,0.0041,0.1528,0.0232,0.1306
8320,0.256,0.0406,0.0063,0.164,0.0306,0.1533
8321,0.2682,0.0424,0.0083,0.1731,0.0351,0.1703
8322,0.2708,0.0406,0.0107,0.1734,0.0406,0.1784
8323,0.2601,0.0362,0.0104,0.1646,0.0436,0.1748
8324,0.2444,0.0285,0.0069,0.1508,0.0457,0.1583
8325,0.2294,0.0197,0.0029,0.1369,0.0527,0.1542
8326,0.2106,0.0131,0.0002,0.1185,0.0761,0.1492
8327,0.1958,0.0093,0.0,0.105,0.1157,0.1382
8328,0.1833,0.0081,0.0,0.0935,0.1691,0.1313
8329,0.1757,0.0068,0.0,0.0907,0.2254,0.1313
8330,0.163,0.006,0.0015,0.0841,0.2808,0.1413
8331,0.1478,0.0053,0.0057,0.0744,0.3372,0.146
8332,0.1354,0.0043,0.0104,0.0675,0.3647,0.1501
8333,0.124,0.0035,0.0146,0.061,0.3801,0.16
8334,0.1166,0.0029,0.0187,0.0573,0.4002,0.1829
8335,0.1135,0.0023,0.0224,0.0562,0.4236,0.2037
8336,0.1112,0.002,0.0264,0.0566,0.4459,0.2259
8337,0.089,0.0022,0.0294,0.0485,0.4539,0.2418
8338,0.0557,0.0025,0.0324,0.0333,0.4802,0.255
8339,0.0307,0.0033,0.0344,0.0221,0.4522,0.2732
8340,0.0186,0.004,0.0372,0.0166,0.3881,0.279
8341,0.0155,0.0046,0.0429,0.0146,0.3444,0.264
8342,0.0207,0.0055,0.0518,0.0163,0.3233,0.2018
8343,0.0287,0.0068,0.0597,0.0218,0.2816,0.1838
8344,0.0442,0.0085,0.0631,0.0318,0.2463,0.1829
8345,0.0632,0.0112,0.0659,0.0459,0.2157,0.2067
8346,0.0781,0.0147,0.0722,0.0607,0.1928,0.2177
8347,0.0856,0.016,0.0827,0.0683,0.1781,0.2364
8348,0.0852,0.0151,0.0982,0.0679,0.1594,0.2451
8349,0.0777,0.0129,0.1186,0.0628,0.1267,0.2517
8350,0.0634,0.0126,0.1382,0.0564,0.0927,0.2561
8351,0.0496,0.0142,0.1497,0.0521,0.0733,0.2483
8352,0.0379,0.0145,0.1521,0.0464,0.0668,0.2311
8353,0.0297,0.0102,0.1543,0.0376,0.0515,0.2177
8354,0.0236,0.004,0.159,0.026,0.0359,0.2207
8355,0.0208,0.0024,0.1714,0.0193,0.0298,0.2528
8356,0.0245,0.0034,0.1973,0.0187,0.0331,0.2674
8357,0.0368,0.0053,0.2254,0.0253,0.0481,0.2743
8358,0.0544,0.0077,0.2539,0.0373,0.0861,0.3017
8359,0.0746,0.0103,0.2818,0.0514,0.1352,0.3252
8360,0.089,0.0144,0.3104,0.0642,0.1769,0.3341
8361,0.0879,0.0161,0.322,0.0644,0.2153,0.3521
8362,0.0704,0.0158,0.316,0.0517,0.2386,0.3826
8363,0.0468,0.0165,0.3,0.0354,0.2596,0.4124
8364,0.0264,0.0165,0.2793,0.0218,0.2896,0.4303
8365,0.0143,0.0157,0.2602,0.0121,0.3251,0.4359
8366,0.0121,0.0156,0.2478,0.0066,0.3618,0.4428
8367,0.0123,0.0198,0.2588,0.0052,0.3715,0.4511
8368,0.0152,0.0271,0.2863,0.0065,0.3492,0.4442
8369,0.019,0.0357,0.3055,0.0083,0.2953,0.4234
8370,0.0223,0.0453,0.3072,0.0107,0.2631,0.3988
8371,0.0216,0.0574,0.3131,0.0136,0.2257,0.3679
8372,0.0154,0.0757,0.3326,0.0141,0.2071,0.3227
8373,0.0079,0.0978,0.3292,0.0176,0.1871,0.2697
8374,0.0019,0.131,0.3261,0.0287,0.1674,0.2333
8375,0.0,0.1715,0.359,0.045,0.1527,0.2096
8376,0.0,0.212,0.386,0.0563,0.1433,0.1885
8377,0.0,0.2552,0.3659,0.067,0.1315,0.1894
8378,0.0,0.2984,0.2755,0.0789,0.1141,0.2077
8379,0.0045,0.3298,0.2424,0.0953,0.093,0.2218
8380,0.0147,0.3432,0.2244,0.1163,0.0767,0.2197
8381,0.0213,0.3527,0.1993,0.1354,0.0594,0.2077
8382,0.027,0.3481,0.246,0.1496,0.0492,0.2096
8383,0.0341,0.3256,0.3898,0.1476,0.0508,0.2077
8384,0.0486,0.2975,0.4701,0.1338,0.0803,0.1998
8385,0.067,0.2827,0.4668,0.1128,0.1399,0.1922
8386,0.0947,0.2545,0.4341,0.0951,0.21,0.1739
8387,0.1355,0.2319,0.3977,0.0949,0.2653,0.1775
8388,0.1849,0.2149,0.3766,0.1124,0.295,0.1695
8389,0.2235,0.2021,0.3641,0.1349,0.3293,0.1609
8390,0.2387,0.2054,0.3741,0.1549,0.3801,0.1575
8391,0.2413,0.227,0.416,0.2011,0.4257,0.1766
8392,0.2417,0.2536,0.4711,0.2659,0.4959,0.1894
8393,0.2316,0.2531,0.5238,0.2925,0.5513,0.1829
8394,0.2215,0.2257,0.5731,0.2792,0.5811,0.1811
8395,0.212,0.1964,0.6183,0.263,0.5903,0.1784
8396,0.1968,0.1744,0.6814,0.242,0.5669,0.1757
8397,0.1779,0.1535,0.7601,0.2143,0.5532,0.1932
8398,0.1561,0.1414,0.8259,0.1822,0.5192,0.2517
8399,0.1223,0.1451,0.8657,0.151,0.5417,0.3303
8400,0.0826,0.16,0.8918,0.1192,0.5266,0.4166
8401,0.0458,0.1797,0.9104,0.0938,0.5112,0.4916
8402,0.0242,0.2107,0.9259,0.0903,0.5005,0.5305
8403,0.0124,0.2548,0.9409,0.0957,0.5156,0.4986
8404,0.0208,0.307,0.9486,0.1178,0.5476,0.4193
8405,0.0399,0.3683,0.9487,0.1419,0.5733,0.3366
8406,0.074,0.4304,0.9446,0.1767,0.6006,0.2697
8407,0.1157,0.5165,0.9385,0.2261,0.617,0.2269
